stn    time           rre150d0
AMW    19841202            0.0
AMW    19841203            0.0
AMW    19841204            0.0
AMW    19841205            0.1
AMW    19841206            0.0
AMW    19841207            0.1
AMW    19841208            0.0
AMW    19841209            2.9
AMW    19841210            0.1
AMW    19841211            0.0
AMW    19841212            0.0
AMW    19841213            6.4
AMW    19841214            1.0
AMW    19841215            2.9
AMW    19841216           34.8
AMW    19841217            0.1
AMW    19841218            9.0
AMW    19841219            0.3
AMW    19841220            2.2
AMW    19841221            0.0
AMW    19841222            0.0
AMW    19841223            0.0
AMW    19841224            5.8
AMW    19841225            1.2
AMW    19841226            0.0
AMW    19841227            3.2
AMW    19841228            0.0
AMW    19841229            0.2
AMW    19841230            0.0
AMW    19841231            0.6
AMW    19850101            1.6
AMW    19850102            6.9
AMW    19850103            0.1
AMW    19850104            4.8
AMW    19850105            2.2
AMW    19850106            0.1
AMW    19850107            0.7
AMW    19850108            0.0
AMW    19850109            0.0
AMW    19850110            0.0
AMW    19850111            0.0
AMW    19850112            1.8
AMW    19850113            0.4
AMW    19850114            0.2
AMW    19850115            0.0
AMW    19850116            0.0
AMW    19850117            0.0
AMW    19850118            2.3
AMW    19850119            3.7
AMW    19850120            0.3
AMW    19850121            0.0
AMW    19850122           23.9
AMW    19850123           13.2
AMW    19850124            0.3
AMW    19850125            1.2
AMW    19850126            5.6
AMW    19850127            1.2
AMW    19850128            0.2
AMW    19850129            0.0
AMW    19850130            0.8
AMW    19850131            3.2
AMW    19850201            2.9
AMW    19850202            0.6
AMW    19850203            0.0
AMW    19850204            0.0
AMW    19850205            1.2
AMW    19850206            2.8
AMW    19850207            0.0
AMW    19850208           12.4
AMW    19850209            4.3
AMW    19850210            1.8
AMW    19850211            0.0
AMW    19850212            0.0
AMW    19850213           10.5
AMW    19850214           12.5
AMW    19850215            0.5
AMW    19850216            0.0
AMW    19850217            0.0
AMW    19850218            0.0
AMW    19850219            0.0
AMW    19850220            0.0
AMW    19850221            0.0
AMW    19850222            0.0
AMW    19850223            0.0
AMW    19850224            0.0
AMW    19850225            0.0
AMW    19850226            0.0
AMW    19850227            0.0
AMW    19850228            0.0
AMW    19850301            6.7
AMW    19850302            7.6
AMW    19850303            0.0
AMW    19850304            0.0
AMW    19850305            0.0
AMW    19850306            1.2
AMW    19850307            0.0
AMW    19850308            0.0
AMW    19850309            0.0
AMW    19850310            0.0
AMW    19850311            0.0
AMW    19850312            0.0
AMW    19850313            0.0
AMW    19850314            2.8
AMW    19850315            0.3
AMW    19850316            0.2
AMW    19850317            2.4
AMW    19850318           17.4
AMW    19850319            0.0
AMW    19850320            0.0
AMW    19850321            0.3
AMW    19850322            0.0
AMW    19850323            0.0
AMW    19850324            0.8
AMW    19850325            0.6
AMW    19850326            0.0
AMW    19850327            2.0
AMW    19850328            0.0
AMW    19850329            0.0
AMW    19850330            0.0
AMW    19850331            0.0
AMW    19850401            0.0
AMW    19850402            0.0
AMW    19850403            0.0
AMW    19850404            0.0
AMW    19850405            0.0
AMW    19850406            4.7
AMW    19850407            0.0
AMW    19850408           13.1
AMW    19850409            9.4
AMW    19850410           14.6
AMW    19850411            2.4
AMW    19850412            0.1
AMW    19850413            9.0
AMW    19850414            3.1
AMW    19850415            4.1
AMW    19850416            6.2
AMW    19850417            0.0
AMW    19850418            0.0
AMW    19850419            0.0
AMW    19850420            0.0
AMW    19850421            0.0
AMW    19850422            0.0
AMW    19850423            7.2
AMW    19850424            0.0
AMW    19850425            0.0
AMW    19850426            0.0
AMW    19850427            7.0
AMW    19850428            2.7
AMW    19850429            2.5
AMW    19850430           21.6
AMW    19850501            0.3
AMW    19850502           22.9
AMW    19850503            0.2
AMW    19850504            0.0
AMW    19850505            0.0
AMW    19850506            0.0
AMW    19850507           34.4
AMW    19850508            6.4
AMW    19850509            6.2
AMW    19850510            0.1
AMW    19850511            0.0
AMW    19850512            0.0
AMW    19850513            0.0
AMW    19850514            0.0
AMW    19850515            0.0
AMW    19850516            0.0
AMW    19850517           13.9
AMW    19850518            2.3
AMW    19850519            1.4
AMW    19850520            7.9
AMW    19850521           18.6
AMW    19850522            8.1
AMW    19850523            0.0
AMW    19850524            0.0
AMW    19850525            0.0
AMW    19850526            0.0
AMW    19850527            2.4
AMW    19850528            2.7
AMW    19850529            0.6
AMW    19850530            0.0
AMW    19850531            0.0
AMW    19850601            0.0
AMW    19850602            0.0
AMW    19850603            0.0
AMW    19850604            3.3
AMW    19850605            3.2
AMW    19850606           17.5
AMW    19850607            6.6
AMW    19850608            0.9
AMW    19850609            0.0
AMW    19850610            5.8
AMW    19850611            0.0
AMW    19850612            0.0
AMW    19850613            0.0
AMW    19850614           22.1
AMW    19850615            3.9
AMW    19850616            0.0
AMW    19850617            0.0
AMW    19850618            0.0
AMW    19850619            7.3
AMW    19850620            2.0
AMW    19850621            1.7
AMW    19850622           11.8
AMW    19850623            3.2
AMW    19850624            5.5
AMW    19850625            0.3
AMW    19850626            5.3
AMW    19850627            0.0
AMW    19850628            0.0
AMW    19850629            0.0
AMW    19850630            0.0
AMW    19850701            0.0
AMW    19850702            0.0
AMW    19850703            0.0
AMW    19850704           14.0
AMW    19850705           20.0
AMW    19850706            2.0
AMW    19850707            0.0
AMW    19850708            0.0
AMW    19850709            0.0
AMW    19850710            0.0
AMW    19850711            0.0
AMW    19850712            0.0
AMW    19850713            0.0
AMW    19850714            3.9
AMW    19850715            4.3
AMW    19850716            1.3
AMW    19850717            0.0
AMW    19850718            0.1
AMW    19850719            0.3
AMW    19850720            0.0
AMW    19850721            0.0
AMW    19850722            0.0
AMW    19850723            0.0
AMW    19850724            0.0
AMW    19850725            0.0
AMW    19850726            0.0
AMW    19850727            0.0
AMW    19850728            4.0
AMW    19850729            6.6
AMW    19850730           14.6
AMW    19850731            0.2
AMW    19850801            0.4
AMW    19850802            0.0
AMW    19850803            1.6
AMW    19850804            0.0
AMW    19850805            9.8
AMW    19850806           20.2
AMW    19850807            0.0
AMW    19850808            0.0
AMW    19850809            0.0
AMW    19850810            0.7
AMW    19850811            0.0
AMW    19850812            0.2
AMW    19850813            0.0
AMW    19850814            0.0
AMW    19850815            7.6
AMW    19850816            7.0
AMW    19850817            0.1
AMW    19850818            0.0
AMW    19850819            1.4
AMW    19850820            0.0
AMW    19850821            0.0
AMW    19850822            0.0
AMW    19850823            0.0
AMW    19850824            5.1
AMW    19850825           33.8
AMW    19850826           47.8
AMW    19850827            0.0
AMW    19850828            0.0
AMW    19850829            0.0
AMW    19850830            0.0
AMW    19850831            1.6
AMW    19850901            0.0
AMW    19850902            0.0
AMW    19850903           15.2
AMW    19850904            0.2
AMW    19850905           11.3
AMW    19850906            0.6
AMW    19850907            0.0
AMW    19850908            0.0
AMW    19850909            0.0
AMW    19850910            0.0
AMW    19850911            0.0
AMW    19850912            0.0
AMW    19850913            1.5
AMW    19850914            0.0
